# Force and moment coefficients
# dragDir       : (9.98701636e-01 5.09415558e-02 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (-5.09415558e-02 9.98701636e-01 0.00000000e+00)
# rollAxis      : (9.98701636e-01 5.09415558e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (-5.09415558e-02 9.98701636e-01 0.00000000e+00)
# magUInf       : 8.57831569e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
0.46025222      	8.44524342e-01	4.23987583e-01	4.20536760e-01	-3.45082297e-03	3.78455137e-02	-4.12963367e-02	3.95709252e-02	1.72541149e-03	4.22262171e-01	1.43625552e-20	4.22262171e-01	-4.22262171e-01
0.46025764      	8.44524332e-01	4.23987573e-01	4.20536759e-01	-3.45081429e-03	3.78455261e-02	-4.12963404e-02	3.95709333e-02	1.72540715e-03	4.22262166e-01	1.43625618e-20	4.22262166e-01	-4.22262166e-01
0.46026307      	8.44524322e-01	4.23987564e-01	4.20536758e-01	-3.45080564e-03	3.78455385e-02	-4.12963441e-02	3.95709413e-02	1.72540282e-03	4.22262161e-01	1.43625685e-20	4.22262161e-01	-4.22262161e-01
0.46026849      	8.44524312e-01	4.23987555e-01	4.20536758e-01	-3.45079689e-03	3.78455510e-02	-4.12963479e-02	3.95709494e-02	1.72539845e-03	4.22262156e-01	1.43625751e-20	4.22262156e-01	-4.22262156e-01
0.46027391      	8.44524302e-01	4.23987545e-01	4.20536757e-01	-3.45078817e-03	3.78455634e-02	-4.12963516e-02	3.95709575e-02	1.72539408e-03	4.22262151e-01	1.43625818e-20	4.22262151e-01	-4.22262151e-01
0.46027934      	8.44524293e-01	4.23987536e-01	4.20536757e-01	-3.45077936e-03	3.78455760e-02	-4.12963553e-02	3.95709657e-02	1.72538968e-03	4.22262146e-01	1.43625884e-20	4.22262146e-01	-4.22262146e-01
0.46028476      	8.44524283e-01	4.23987527e-01	4.20536756e-01	-3.45077057e-03	3.78455885e-02	-4.12963591e-02	3.95709738e-02	1.72538528e-03	4.22262141e-01	1.43625951e-20	4.22262141e-01	-4.22262141e-01
0.46029019      	8.44524273e-01	4.23987517e-01	4.20536756e-01	-3.45076169e-03	3.78456012e-02	-4.12963629e-02	3.95709821e-02	1.72538084e-03	4.22262136e-01	1.43626017e-20	4.22262136e-01	-4.22262136e-01
0.46029561      	8.44524263e-01	4.23987508e-01	4.20536755e-01	-3.45075283e-03	3.78456138e-02	-4.12963667e-02	3.95709903e-02	1.72537642e-03	4.22262131e-01	1.43626084e-20	4.22262131e-01	-4.22262131e-01
0.46030103      	8.44524253e-01	4.23987499e-01	4.20536755e-01	-3.45074389e-03	3.78456266e-02	-4.12963705e-02	3.95709986e-02	1.72537194e-03	4.22262127e-01	1.43626150e-20	4.22262127e-01	-4.22262127e-01
